TIPO,DISTRI,SKU,DESCRIPCIÓN,DESCRIPCIÓN BB,ene.-15,feb.-15,mar.-15,abr.-15,may.-15,jun.-15,jul.-15,ago.-15,sept.-15,oct.-15,nov.-15,dic.-15,ene.-16,feb.-16,mar.-16,abr.-16,may.-16,jun.-16,jul.-16,ago.-16,sept.-16,oct.-16,nov.-16,dic.-16,ene.-17,feb.-17,mar.-17,abr.-17,may.-17,jun.-17,jul.-17,ago.-17,sept.-17,oct.-17,nov.-17,dic.-17,ene.-18,feb.-18,mar.-18,abr.-18,may.-18,jun.-18,jul.-18,ago.-18,sept.-18,oct.-18,nov.-18,dic.-18,ene.-19,feb.-19,mar.-19,abr.-19,may.-19,jun.-19,jul.-19,ago.-19,sept.-19,oct.-19,nov.-19,dic.-19,0
VENTAS,DISTRIBUIDOR2,7001,AGUA20SG,PLAN Vta Trade,  11.508 ,  8.329 ,  10.889 ,  10.618 ,  7.436 ,  6.115 ,  5.957 ,  5.215 ,  6.329 ,  8.139 ,  8.624 ,  8.983 ,  14.078 ,  1.817 ,  7.787 ,  6.911 ,  6.616 ,  7.060 ,  3.658 ,  4.269 ,  4.150 ,  10.353 ,  3.547 ,  5.941 ,  4.202 ,  8.756 ,  9.573 ,  7.987 ,  8.612 ,  4.802 ,  4.042 ,  6.340 ,  5.128 ,  10.726 ,  9.879 ,  9.013 ,  14.061 ,  11.280 ,  3.220 ,  25.620 ,  7.460 ,  6.400 ,  8.220 ,  9.380 ,  11.360 ,  10.980 ,  15.800 ,  12.000 ,  16.060 ,  19.480 ,  14.520 ,  14.980 ,  10.560 ,  7.720 ,  10.080 ,  18.300 ,  9.500 ,  14.220 ,  16.020 ,  17.560 ,
VENTAS,DISTRIBUIDOR3,7001,AGUA20SG,PLAN Vta Trade,  42.857 ,  46.436 ,  55.265 ,  47.983 ,  43.940 ,  29.334 ,  43.001 ,  40.201 ,  48.022 ,  49.014 ,  53.174 ,  63.224 ,  55.691 ,  60.245 ,  60.930 ,  51.249 ,  52.030 ,  50.869 ,  49.929 ,  51.836 ,  54.156 ,  56.468 ,  66.664 ,  71.974 ,  63.666 ,  61.032 ,  75.175 ,  49.493 ,  52.386 ,  52.322 ,  48.169 ,  56.087 ,  49.607 ,  60.886 ,  66.807 ,  71.029 ,  69.698 ,  66.960 ,  65.260 ,  71.540 ,  57.580 ,  49.780 ,  51.060 ,  54.220 ,  53.340 ,  67.240 ,  68.980 ,  62.480 ,  60.160 ,  72.940 ,  65.220 ,  66.160 ,  55.220 ,  51.920 ,  56.500 ,  62.040 ,  55.060 ,  72.620 ,  73.040 ,  62.580 ,
VENTAS,DISTRIBUIDOR4,7001,AGUA20SG,PLAN Vta Trade,  208.137 ,  225.325 ,  279.675 ,  228.345 ,  238.569 ,  247.601 ,  242.195 ,  253.730 ,  257.028 ,  272.694 ,  273.851 ,  249.436 ,  244.302 ,  304.277 ,  303.426 ,  297.174 ,  302.865 ,  315.069 ,  301.772 ,  316.069 ,  312.482 ,  308.553 ,  344.239 ,  372.713 ,  275.413 ,  312.323 ,  379.414 ,  280.624 ,  311.112 ,  305.372 ,  266.418 ,  324.499 ,  303.663 ,  339.937 ,  337.243 ,  297.577 ,  301.194 ,  297.860 ,  325.700 ,  324.220 ,  302.260 ,  267.400 ,  255.040 ,  287.320 ,  269.040 ,  333.340 ,  347.820 ,  279.700 ,  278.940 ,  329.100 ,  314.460 ,  317.920 ,  343.620 ,  281.540 ,  298.760 ,  330.940 ,  315.640 ,  364.340 ,  382.740 ,  353.840 ,
VENTAS,DISTRIBUIDOR5,7001,AGUA20SG,PLAN Vta Trade,  112.897 ,  83.653 ,  81.013 ,  47.902 ,  67.719 ,  72.341 ,  65.723 ,  66.299 ,  56.680 ,  64.289 ,  75.379 ,  70.667 ,  78.288 ,  76.294 ,  108.916 ,  70.171 ,  66.195 ,  62.384 ,  64.515 ,  72.115 ,  70.997 ,  53.824 ,  48.350 ,  67.133 ,  54.442 ,  69.290 ,  52.510 ,  90.640 ,  44.033 ,  53.809 ,  68.941 ,  61.655 ,  53.959 ,  51.524 ,  68.491 ,  51.872 ,  66.354 ,  65.260 ,  62.620 ,  42.720 ,  58.580 ,  54.500 ,  41.620 ,  78.880 ,  60.640 ,  76.260 ,  62.720 ,  47.560 ,  68.060 ,  70.120 ,  63.180 ,  63.180 ,  50.200 ,  41.540 ,  48.120 ,  65.200 ,  60.020 ,  84.620 ,  88.100 ,  70.540 ,
VENTAS,DISTRIBUIDOR6,7001,AGUA20SG,PLAN Vta Trade,  37.801 ,  39.684 ,  41.649 ,  43.343 ,  27.796 ,  44.231 ,  43.402 ,  36.464 ,  43.007 ,  47.009 ,  56.781 ,  35.774 ,  38.114 ,  38.686 ,  41.162 ,  33.900 ,  28.310 ,  33.850 ,  35.792 ,  30.248 ,  34.541 ,  49.727 ,  37.590 ,  28.946 ,  33.994 ,  39.640 ,  38.995 ,  36.737 ,  34.745 ,  41.934 ,  34.020 ,  40.733 ,  40.246 ,  46.011 ,  52.821 ,  46.949 ,  45.687 ,  51.060 ,  57.180 ,  60.960 ,  39.120 ,  31.620 ,  33.020 ,  40.420 ,  36.480 ,  39.260 ,  49.860 ,  36.700 ,  45.260 ,  42.660 ,  39.160 ,  43.180 ,  37.900 ,  35.100 ,  29.820 ,  40.820 ,  33.460 ,  64.880 ,  40.620 ,  49.820 ,
VENTAS,DISTRIBUIDOR7,7001,AGUA20SG,PLAN Vta Trade,  9.000 ,  11.018 ,  12.934 ,  11.287 ,  9.245 ,  8.702 ,  9.299 ,  8.002 ,  10.647 ,  10.965 ,  10.719 ,  14.886 ,  9.219 ,  11.897 ,  12.322 ,  9.541 ,  11.443 ,  8.300 ,  10.479 ,  10.492 ,  11.294 ,  11.503 ,  14.848 ,  11.982 ,  12.405 ,  13.472 ,  16.893 ,  9.994 ,  11.396 ,  10.689 ,  9.586 ,  11.590 ,  10.951 ,  12.751 ,  14.628 ,  14.551 ,  15.229 ,  14.680 ,  13.260 ,  15.220 ,  13.320 ,  10.440 ,  10.140 ,  13.440 ,  12.200 ,  14.900 ,  17.820 ,  13.580 ,  16.080 ,  15.680 ,  14.460 ,  13.660 ,  14.320 ,  11.340 ,  10.760 ,  8.600 ,  13.060 ,  16.160 ,  13.880 ,  14.740 ,
VENTAS,DISTRIBUIDOR8,7001,AGUA20SG,PLAN Vta Trade,  44.253 ,  26.119 ,  45.600 ,  38.277 ,  32.766 ,  34.647 ,  30.513 ,  32.072 ,  31.245 ,  30.411 ,  35.262 ,  35.354 ,  28.416 ,  33.835 ,  30.846 ,  27.347 ,  30.555 ,  29.668 ,  24.100 ,  29.523 ,  29.053 ,  39.556 ,  34.123 ,  40.488 ,  34.214 ,  34.446 ,  39.277 ,  38.525 ,  38.583 ,  36.931 ,  33.100 ,  34.928 ,  42.710 ,  46.351 ,  58.471 ,  48.021 ,  61.439 ,  56.320 ,  55.500 ,  38.820 ,  32.180 ,  33.480 ,  47.420 ,  26.220 ,  47.480 ,  43.860 ,  31.440 ,  40.940 ,  37.200 ,  45.700 ,  49.220 ,  39.920 ,  37.120 ,  27.300 ,  34.360 ,  44.300 ,  37.160 ,  40.760 ,  43.520 ,  53.580 ,
VENTAS,DISTRIBUIDOR9,7001,AGUA20SG,PLAN Vta Trade,  21.762 ,  17.972 ,  24.905 ,  19.736 ,  19.226 ,  13.333 ,  16.421 ,  15.709 ,  15.324 ,  16.278 ,  18.155 ,  17.187 ,  20.797 ,  21.179 ,  19.748 ,  14.002 ,  12.138 ,  21.747 ,  11.624 ,  13.634 ,  16.123 ,  15.035 ,  20.738 ,  20.864 ,  20.929 ,  17.392 ,  24.515 ,  11.544 ,  18.635 ,  15.070 ,  14.729 ,  11.412 ,  17.728 ,  13.112 ,  20.940 ,  26.959 ,  21.353 ,  17.480 ,  16.000 ,  10.300 ,  13.900 ,  11.100 ,  6.540 ,  8.200 ,  10.440 ,  12.380 ,  14.700 ,  7.720 ,  17.100 ,  13.660 ,  11.940 ,  3.100 ,  3.660 ,  2.800 ,  2.980 ,  2.520 ,  2.860 ,  4.360 ,  5.520 ,  4.380 ,
VENTAS,DISTRIBUIDOR10,7001,AGUA20SG,PLAN Vta Trade,  57.682 ,  57.858 ,  71.909 ,  51.124 ,  42.031 ,  42.206 ,  37.177 ,  34.480 ,  46.311 ,  43.180 ,  53.275 ,  55.221 ,  56.131 ,  63.678 ,  55.090 ,  38.362 ,  41.859 ,  44.124 ,  38.709 ,  46.318 ,  45.416 ,  51.281 ,  59.250 ,  55.891 ,  53.322 ,  65.171 ,  56.250 ,  36.697 ,  37.708 ,  39.503 ,  34.320 ,  36.692 ,  38.437 ,  42.723 ,  51.779 ,  52.131 ,  58.156 ,  53.260 ,  50.900 ,  58.560 ,  44.640 ,  35.860 ,  44.000 ,  50.980 ,  50.440 ,  74.500 ,  80.080 ,  60.640 ,  78.800 ,  72.780 ,  74.080 ,  74.140 ,  56.840 ,  55.540 ,  65.320 ,  60.640 ,  77.120 ,  83.680 ,  102.500 ,  96.120 ,
VENTAS,DISTRIBUIDOR11,7001,AGUA20SG,PLAN Vta Trade,  19.982 ,  15.950 ,  16.323 ,  -   ,  22.189 ,  7.759 ,  7.886 ,  8.509 ,  14.070 ,  13.351 ,  17.792 ,  21.688 ,  27.136 ,  27.328 ,  17.500 ,  8.107 ,  3.775 ,  13.805 ,  10.547 ,  13.130 ,  12.731 ,  15.378 ,  18.434 ,  16.303 ,  12.525 ,  12.895 ,  18.965 ,  9.259 ,  8.651 ,  11.272 ,  12.327 ,  27.558 ,  8.029 ,  13.833 ,  16.772 ,  18.819 ,  13.275 ,  20.920 ,  37.460 ,  18.500 ,  18.660 ,  14.800 ,  14.700 ,  15.200 ,  15.020 ,  21.820 ,  21.420 ,  14.140 ,  19.060 ,  15.040 ,  17.140 ,  18.280 ,  14.660 ,  14.940 ,  22.160 ,  18.320 ,  17.120 ,  27.940 ,  26.420 ,  28.980 ,
VENTAS,DISTRIBUIDOR12,7001,AGUA20SG,PLAN Vta Trade,  604.833 ,  651.554 ,  717.585 ,  712.491 ,  636.873 ,  629.720 ,  714.345 ,  582.816 ,  720.295 ,  665.066 ,  668.397 ,  795.326 ,  567.411 ,  598.295 ,  734.714 ,  648.246 ,  603.723 ,  635.287 ,  623.987 ,  651.169 ,  639.390 ,  673.837 ,  625.721 ,  746.386 ,  597.725 ,  556.629 ,  718.204 ,  621.846 ,  583.680 ,  612.632 ,  676.100 ,  580.270 ,  575.030 ,  684.946 ,  689.274 ,  669.736 ,  604.060 ,  565.100 ,  666.020 ,  608.260 ,  661.800 ,  491.980 ,  517.620 ,  538.880 ,  568.140 ,  579.460 ,  621.980 ,  588.600 ,  519.060 ,  571.200 ,  558.800 ,  551.880 ,  602.620 ,  524.920 ,  438.060 ,  549.600 ,  512.460 ,  560.200 ,  578.760 ,  488.600 ,
VENTAS,DISTRIBUIDOR13,7001,AGUA20SG,PLAN Vta Trade,  10.072 ,  17.689 ,  19.772 ,  13.982 ,  28.134 ,  5.875 ,  5.690 ,  33.234 ,  8.816 ,  27.464 ,  10.196 ,  7.923 ,  14.938 ,  32.258 ,  10.837 ,  33.960 ,  7.688 ,  5.841 ,  34.221 ,  6.303 ,  29.612 ,  5.933 ,  8.676 ,  28.045 ,  7.043 ,  6.268 ,  31.956 ,  5.742 ,  29.594 ,  4.662 ,  6.024 ,  5.547 ,  29.852 ,  6.736 ,  32.903 ,  8.774 ,  8.763 ,  33.480 ,  8.060 ,  9.560 ,  30.860 ,  5.340 ,  28.320 ,  9.320 ,  30.700 ,  10.560 ,  43.860 ,  10.880 ,  10.820 ,  34.060 ,  12.680 ,  8.400 ,  31.660 ,  7.820 ,  33.880 ,  8.300 ,  34.260 ,  11.140 ,  36.000 ,  12.000 ,
VENTAS,DISTRIBUIDOR14,7001,AGUA20SG,PLAN Vta Trade,  142.183 ,  140.035 ,  167.119 ,  141.274 ,  126.512 ,  119.881 ,  132.153 ,  139.438 ,  140.345 ,  170.075 ,  177.335 ,  246.995 ,  218.306 ,  247.386 ,  213.737 ,  185.196 ,  162.905 ,  178.389 ,  173.214 ,  184.667 ,  186.691 ,  202.298 ,  218.425 ,  242.507 ,  245.440 ,  217.700 ,  244.188 ,  155.253 ,  184.503 ,  176.556 ,  157.613 ,  201.764 ,  146.674 ,  217.603 ,  178.280 ,  237.267 ,  241.044 ,  246.040 ,  232.240 ,  152.580 ,  143.660 ,  152.440 ,  164.140 ,  187.380 ,  172.400 ,  217.100 ,  209.500 ,  196.160 ,  217.260 ,  219.440 ,  190.580 ,  173.740 ,  173.160 ,  159.420 ,  168.460 ,  167.200 ,  168.840 ,  189.720 ,  209.540 ,  229.740 ,
VENTAS,DISTRIBUIDOR15,7001,AGUA20SG,PLAN Vta Trade,  22.854 ,  20.175 ,  28.615 ,  20.810 ,  18.849 ,  17.765 ,  15.467 ,  15.287 ,  18.309 ,  18.784 ,  20.290 ,  24.710 ,  22.257 ,  18.664 ,  28.137 ,  15.197 ,  20.125 ,  16.347 ,  18.625 ,  15.688 ,  19.535 ,  21.433 ,  17.032 ,  20.704 ,  21.509 ,  21.472 ,  23.952 ,  17.266 ,  16.288 ,  21.098 ,  13.588 ,  19.515 ,  13.912 ,  14.655 ,  20.339 ,  16.100 ,  17.848 ,  18.400 ,  17.640 ,  17.480 ,  12.640 ,  12.520 ,  12.920 ,  19.620 ,  15.820 ,  17.500 ,  23.560 ,  21.900 ,  19.920 ,  16.280 ,  17.760 ,  17.380 ,  13.040 ,  15.680 ,  18.480 ,  14.260 ,  17.040 ,  19.740 ,  21.300 ,  18.440 ,
VENTAS,DISTRIBUIDOR16,7001,AGUA20SG,PLAN Vta Trade,  53.698 ,  46.981 ,  43.494 ,  44.862 ,  47.817 ,  43.148 ,  42.122 ,  42.038 ,  38.967 ,  39.231 ,  40.359 ,  36.734 ,  25.196 ,  35.093 ,  42.567 ,  29.777 ,  28.250 ,  25.844 ,  29.845 ,  19.635 ,  20.353 ,  26.660 ,  36.508 ,  38.708 ,  36.315 ,  59.082 ,  62.947 ,  61.116 ,  39.796 ,  16.818 ,  19.872 ,  13.452 ,  15.542 ,  14.094 ,  18.535 ,  24.874 ,  28.443 ,  33.980 ,  34.100 ,  23.600 ,  23.200 ,  17.560 ,  14.720 ,  20.380 ,  28.880 ,  33.080 ,  40.000 ,  26.200 ,  33.600 ,  33.540 ,  34.700 ,  32.100 ,  24.440 ,  18.940 ,  31.600 ,  32.620 ,  23.100 ,  31.280 ,  35.600 ,  48.300 ,
VENTAS,DISTRIBUIDOR17,7001,AGUA20SG,PLAN Vta Trade,  22.774 ,  28.706 ,  34.130 ,  33.130 ,  24.754 ,  19.689 ,  17.930 ,  22.909 ,  30.748 ,  21.069 ,  22.467 ,  23.129 ,  20.317 ,  20.920 ,  25.889 ,  24.160 ,  21.515 ,  16.998 ,  21.812 ,  17.299 ,  15.405 ,  17.275 ,  19.296 ,  28.025 ,  18.828 ,  26.566 ,  27.713 ,  26.167 ,  26.272 ,  20.173 ,  9.285 ,  16.365 ,  16.118 ,  18.765 ,  22.783 ,  16.179 ,  14.322 ,  14.160 ,  19.860 ,  19.020 ,  10.660 ,  13.520 ,  15.120 ,  9.880 ,  9.440 ,  11.920 ,  14.060 ,  13.080 ,  13.540 ,  12.340 ,  14.400 ,  20.940 ,  13.120 ,  7.780 ,  12.240 ,  15.600 ,  11.920 ,  13.120 ,  17.780 ,  14.520 ,
VENTAS,DISTRIBUIDOR18,7001,AGUA20SG,PLAN Vta Trade,  299.292 ,  238.506 ,  213.080 ,  208.710 ,  187.412 ,  172.314 ,  171.220 ,  172.482 ,  170.277 ,  183.687 ,  203.973 ,  308.119 ,  344.166 ,  331.366 ,  213.657 ,  180.535 ,  162.349 ,  167.463 ,  203.642 ,  180.015 ,  150.175 ,  192.591 ,  217.023 ,  301.259 ,  346.682 ,  304.223 ,  240.568 ,  157.538 ,  152.702 ,  157.508 ,  142.905 ,  160.337 ,  153.829 ,  183.481 ,  209.840 ,  271.597 ,  374.881 ,  275.240 ,  193.800 ,  173.404 ,  144.260 ,  144.060 ,  135.040 ,  146.700 ,  146.800 ,  177.860 ,  201.260 ,  241.060 ,  348.060 ,  283.360 ,  181.220 ,  164.240 ,  133.000 ,  122.480 ,  137.340 ,  141.180 ,  152.540 ,  167.800 ,  200.940 ,  229.880 ,
VENTAS,DISTRIBUIDOR19,7001,AGUA20SG,PLAN Vta Trade,  4.187 ,  4.043 ,  2.747 ,  4.823 ,  2.207 ,  3.549 ,  2.673 ,  1.520 ,  3.682 ,  3.167 ,  1.874 ,  1.481 ,  3.140 ,  2.116 ,  2.709 ,  2.231 ,  1.331 ,  1.660 ,  1.324 ,  1.249 ,  1.417 ,  1.413 ,  1.843 ,  1.920 ,  1.881 ,  1.811 ,  2.252 ,  2.265 ,  2.367 ,  1.286 ,  2.542 ,  2.734 ,  2.405 ,  1.464 ,  3.106 ,  3.315 ,  2.276 ,  2.840 ,  2.760 ,  2.640 ,  2.400 ,  2.000 ,  2.220 ,  2.260 ,  2.320 ,  2.640 ,  2.620 ,  2.300 ,  2.820 ,  2.840 ,  2.100 ,  2.760 ,  2.420 ,  2.100 ,  2.520 ,  1.780 ,  2.400 ,  2.520 ,  2.500 ,  2.320 ,
VENTAS,DISTRIBUIDOR1,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  4.273 ,  2.889 ,  2.887 ,  1.494 ,  1.919 ,  1.823 ,  869 ,  2.705 ,  2.048 ,  3.904 ,  2.459 ,  2.912 ,  2.300 ,  2.349 ,  1.550 ,  1.519 ,  1.789 ,  1.539 ,  1.906 ,  2.185 ,  3.112 ,  4.147 ,
VENTAS,DISTRIBUIDOR2,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.667 ,  1.843 ,  675 ,  365 ,  756 ,  603 ,  880 ,  646 ,  1.285 ,  3.195 ,  2.250 ,  1.874 ,  1.132 ,  983 ,  371 ,  774 ,  549 ,  491 ,  556 ,  871 ,  1.060 ,  2.849 ,
VENTAS,DISTRIBUIDOR3,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  7.094 ,  7.466 ,  6.271 ,  5.146 ,  6.575 ,  5.031 ,  5.227 ,  6.813 ,  9.486 ,  7.857 ,  10.195 ,  8.696 ,  7.121 ,  8.845 ,  1.748 ,  6.471 ,  8.656 ,  4.946 ,  5.488 ,  6.379 ,  8.687 ,  11.158 ,
VENTAS,DISTRIBUIDOR4,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  14.585 ,  16.135 ,  11.318 ,  9.126 ,  10.526 ,  10.879 ,  8.534 ,  15.023 ,  14.310 ,  17.935 ,  14.000 ,  14.810 ,  12.047 ,  12.870 ,  11.286 ,  9.124 ,  10.521 ,  10.332 ,  9.646 ,  11.527 ,  12.710 ,  15.323 ,
VENTAS,DISTRIBUIDOR5,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.735 ,  419 ,  1.485 ,  729 ,  1.161 ,  1.296 ,  1.121 ,  873 ,  2.009 ,  1.620 ,  2.502 ,  1.010 ,  1.143 ,  1.222 ,  1.206 ,  1.175 ,  1.143 ,  639 ,  981 ,  1.127 ,  1.096 ,  1.946 ,
VENTAS,DISTRIBUIDOR6,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.323 ,  2.428 ,  1.040 ,  1.208 ,  709 ,  1.071 ,  1.024 ,  1.937 ,  945 ,  572 ,  918 ,  961 ,  560 ,  918 ,  743 ,  783 ,  513 ,  385 ,  864 ,  608 ,  1.323 ,  2.210 ,
VENTAS,DISTRIBUIDOR7,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.553 ,  1.404 ,  878 ,  797 ,  992 ,  918 ,  1.107 ,  1.215 ,  1.546 ,  905 ,  2.795 ,  2.255 ,  1.377 ,  1.769 ,  1.080 ,  1.269 ,  878 ,  1.134 ,  1.148 ,  1.580 ,  1.998 ,  3.065 ,
VENTAS,DISTRIBUIDOR8,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.737 ,  1.418 ,  1.177 ,  918 ,  1.391 ,  1.310 ,  1.310 ,  1.512 ,  1.701 ,  1.024 ,  2.984 ,  3.002 ,  1.832 ,  2.099 ,  1.485 ,  1.391 ,  1.598 ,  1.229 ,  1.121 ,  1.726 ,  1.640 ,  3.618 ,
VENTAS,DISTRIBUIDOR9,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  729 ,  1.202 ,  702 ,  432 ,  565 ,  770 ,  473 ,  540 ,  1.530 ,  1.310 ,  1.121 ,  776 ,  401 ,  -   ,  81 ,  446 ,  689 ,  65 ,  7 ,  -   ,  513 ,  2.052 ,
VENTAS,DISTRIBUIDOR10,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  4.442 ,  3.310 ,  2.124 ,  2.135 ,  1.742 ,  2.025 ,  1.908 ,  2.826 ,  5.400 ,  5.189 ,  3.434 ,  2.815 ,  1.744 ,  3.220 ,  2.135 ,  1.906 ,  2.207 ,  2.180 ,  1.890 ,  2.885 ,  3.220 ,  4.075 ,
VENTAS,DISTRIBUIDOR11,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.592 ,  2.331 ,  851 ,  1.244 ,  1.238 ,  1.058 ,  1.424 ,  5.451 ,  3.175 ,  1.107 ,  2.000 ,  1.229 ,  1.701 ,  1.487 ,  1.337 ,  1.096 ,  74 ,  1.262 ,  1.107 ,  1.829 ,  1.955 ,  1.580 ,
VENTAS,DISTRIBUIDOR12,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  35.197 ,  26.719 ,  21.749 ,  19.211 ,  20.052 ,  21.596 ,  10.638 ,  28.782 ,  29.423 ,  6.082 ,  29.448 ,  29.570 ,  27.223 ,  25.643 ,  21.182 ,  17.773 ,  20.869 ,  19.409 ,  19.181 ,  23.650 ,  26.244 ,  32.402 ,
VENTAS,DISTRIBUIDOR13,1854,SABORCEROINNO05_2.25SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  216 ,  203 ,  95 ,  135 ,  14 ,  527 ,  162 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
